UF,Capital,nPessoas,sexo,idad,raca,educ,anosEst,ocup,cnae,rendOcup,rendEfet,classeOcup1,classeOcup2,peso,ln_rendaOcup,experiencia,ano
São Paulo,,4,Homem,53,Branca,Fundamental incompleto ou equivalente,9,6112,01110,800,800,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",225.97966199,6.68461172766793,38,2023
São Paulo,,4,Homem,21,Branca,Superior incompleto ou equivalente,14,6112,01110,800,800,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",225.97966199,6.68461172766793,1,2023
São Paulo,,4,Homem,23,Branca,Fundamental completo ou equivalente,10,9211,01110,800,800,"Agricultura, pecuária, produção florestal, pesca e aquicultura",Ocupações elementares,443.94828135,6.68461172766793,7,2023
São Paulo,,4,Homem,19,Parda,Médio completo ou equivalente,13,9629,48030,800,800,"Comércio, reparação de veículos automotores e motocicletas",Ocupações elementares,1389.37525523,6.68461172766793,0,2023
São Paulo,,5,Homem,28,Parda,Médio completo ou equivalente,13,8322,49030,800,800,"Transporte, armazenagem e correio ",Operadores de instalações e máquinas e montadores,1494.15181748,6.68461172766793,9,2023
São Paulo,,2,Homem,41,Preta,Fundamental incompleto ou equivalente,4,7112,41000,800,800,Construção,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1290.98925286,6.68461172766793,31,2023
São Paulo,,4,Mulher,60,Branca,Fundamental completo ou equivalente,10,9111,97000,800,800,Serviços domésticos,Ocupações elementares,1724.36654061,6.68461172766793,44,2023
São Paulo,,2,Mulher,52,Branca,Médio completo ou equivalente,13,5221,48030,800,800,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",863.35840575,6.68461172766793,33,2023
São Paulo,,2,Mulher,18,Parda,Superior incompleto ou equivalente,14,4110,10091,800,800,Indústria geral,Trabalhadores de apoio administrativo,1632.84816641,6.68461172766793,0,2023
São Paulo,,5,Homem,21,Parda,Médio incompleto ou equivalente,12,9111,97000,800,800,Serviços domésticos,Ocupações elementares,2621.42819822,6.68461172766793,3,2023
São Paulo,,4,Homem,43,Parda,Fundamental incompleto ou equivalente,3,9313,41000,800,800,Construção,Ocupações elementares,1584.07707886,6.68461172766793,34,2023
São Paulo,,4,Mulher,58,Branca,Fundamental incompleto ou equivalente,7,5322,97000,800,800,Serviços domésticos,"Trabalhadores dos serviços, vendedores dos comércios e mercados",1069.05431137,6.68461172766793,45,2023
São Paulo,,5,Mulher,39,Branca,Médio completo ou equivalente,13,5142,96020,800,800,Outros Serviços,"Trabalhadores dos serviços, vendedores dos comércios e mercados",1805.67044598,6.68461172766793,20,2023
São Paulo,,2,Mulher,56,Parda,Fundamental completo ou equivalente,10,9112,81011,800,800,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",Ocupações elementares,1090.89266111,6.68461172766793,40,2023
São Paulo,,3,Homem,38,Branca,Médio completo ou equivalente,14,5141,96020,800,800,Outros Serviços,"Trabalhadores dos serviços, vendedores dos comércios e mercados",1799.97359559,6.68461172766793,18,2023
São Paulo,,4,Mulher,39,Parda,Fundamental completo ou equivalente,10,5223,48030,800,800,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",1454.54749408,6.68461172766793,23,2023
São Paulo,,1,Mulher,56,Parda,Médio completo ou equivalente,13,8143,17002,800,800,Indústria geral,Operadores de instalações e máquinas e montadores,1422.88393481,6.68461172766793,37,2023
São Paulo,,6,Mulher,50,Branca,Médio incompleto ou equivalente,11,5311,97000,800,800,Serviços domésticos,"Trabalhadores dos serviços, vendedores dos comércios e mercados",206.54255629,6.68461172766793,33,2023
São Paulo,,2,Mulher,34,Branca,Médio completo ou equivalente,13,5311,97000,800,800,Serviços domésticos,"Trabalhadores dos serviços, vendedores dos comércios e mercados",388.81410195,6.68461172766793,15,2023
São Paulo,,3,Homem,58,Preta,Fundamental incompleto ou equivalente,5,5221,56011,800,800,Alojamento e alimentação ,"Trabalhadores dos serviços, vendedores dos comércios e mercados",237.90229653,6.68461172766793,47,2023
São Paulo,,1,Mulher,63,Branca,Médio completo ou equivalente,13,5243,48071,800,800,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",1547.201001,6.68461172766793,44,2023
São Paulo,,1,Mulher,55,Branca,Superior completo,15,9412,85014,800,800,"Educação, saúde humana e serviços sociais",Ocupações elementares,1003.20232623,6.68461172766793,34,2023
São Paulo,,4,Mulher,60,Branca,Médio completo ou equivalente,13,7512,56012,800,800,Alojamento e alimentação ,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1277.25129701,6.68461172766793,41,2023
São Paulo,,3,Homem,24,Preta,Superior completo,17,5223,55000,800,700,Alojamento e alimentação ,"Trabalhadores dos serviços, vendedores dos comércios e mercados",2235.52148634,6.68461172766793,1,2023
São Paulo,,5,Homem,25,Branca,Médio completo ou equivalente,13,2622,85014,800,800,"Educação, saúde humana e serviços sociais",Profissionais das ciências e intelectuais,1525.17065324,6.68461172766793,6,2023
São Paulo,,2,Mulher,59,Branca,Fundamental incompleto ou equivalente,6,5120,97000,800,800,Serviços domésticos,"Trabalhadores dos serviços, vendedores dos comércios e mercados",956.64024247,6.68461172766793,47,2023
São Paulo,,3,Mulher,18,Branca,Médio completo ou equivalente,13,8154,14001,800,1200,Indústria geral,Operadores de instalações e máquinas e montadores,1459.53556644,6.68461172766793,0,2023
São Paulo,,4,Mulher,36,Parda,Médio completo ou equivalente,13,9111,97000,800,800,Serviços domésticos,Ocupações elementares,3622.29253216,6.68461172766793,17,2023
São Paulo,,3,Mulher,35,Parda,Fundamental completo ou equivalente,10,5142,96020,800,800,Outros Serviços,"Trabalhadores dos serviços, vendedores dos comércios e mercados",3927.3755584,6.68461172766793,19,2023
São Paulo,,7,Homem,18,Parda,Médio completo ou equivalente,13,7131,43000,800,800,Construção,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",757.82931743,6.68461172766793,0,2023
São Paulo,,2,Mulher,48,Parda,Fundamental incompleto ou equivalente,7,9111,97000,800,800,Serviços domésticos,Ocupações elementares,1588.90216155,6.68461172766793,35,2023
São Paulo,,4,Homem,42,Parda,Fundamental completo ou equivalente,10,7112,41000,800,1000,Construção,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1871.88593181,6.68461172766793,26,2023
São Paulo,,4,Mulher,19,Preta,Médio completo ou equivalente,13,5244,48030,800,540,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",1871.88593181,6.68461172766793,0,2023
São Paulo,,3,Homem,24,Branca,Fundamental completo ou equivalente,10,7112,64000,800,800,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas","Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",509.03830388,6.68461172766793,8,2023
São Paulo,,4,Mulher,52,Branca,Fundamental incompleto ou equivalente,6,9111,97000,800,800,Serviços domésticos,Ocupações elementares,914.76953543,6.68461172766793,40,2023
São Paulo,,4,Homem,54,Branca,Médio completo ou equivalente,13,9212,01202,800,800,"Agricultura, pecuária, produção florestal, pesca e aquicultura",Ocupações elementares,54.45877124,6.68461172766793,35,2023
São Paulo,,5,Homem,56,Parda,Sem instrução e menos de 1 ano de estudo,1,6121,01202,800,800,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",63.69613117,6.68461172766793,49,2023
São Paulo,,5,Mulher,59,Branca,Fundamental incompleto ou equivalente,9,9111,97000,800,800,Serviços domésticos,Ocupações elementares,81.53282941,6.68461172766793,44,2023
São Paulo,,6,Mulher,19,Parda,Médio completo ou equivalente,13,5311,97000,800,800,Serviços domésticos,"Trabalhadores dos serviços, vendedores dos comércios e mercados",1774.29365595,6.68461172766793,0,2023
São Paulo,,3,Homem,21,Parda,Médio completo ou equivalente,13,9122,45020,800,800,"Comércio, reparação de veículos automotores e motocicletas",Ocupações elementares,1806.54625906,6.68461172766793,2,2023
São Paulo,,4,Homem,27,Branca,Médio completo ou equivalente,13,8322,49030,800,0,"Transporte, armazenagem e correio ",Operadores de instalações e máquinas e montadores,2836.41071966,6.68461172766793,8,2023
São Paulo,,3,Mulher,56,Parda,Médio incompleto ou equivalente,12,9111,97000,800,800,Serviços domésticos,Ocupações elementares,1349.76415123,6.68461172766793,38,2023
São Paulo,,3,Mulher,21,Parda,Médio completo ou equivalente,13,5322,97000,800,800,Serviços domésticos,"Trabalhadores dos serviços, vendedores dos comércios e mercados",1767.56665449,6.68461172766793,2,2023
São Paulo,,4,Mulher,46,Branca,Superior completo,16,9111,97000,800,800,Serviços domésticos,Ocupações elementares,1355.1096435,6.68461172766793,24,2023
São Paulo,,4,Mulher,21,Branca,Superior incompleto ou equivalente,14,8322,82003,800,800,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",Operadores de instalações e máquinas e montadores,1164.77280607,6.68461172766793,1,2023
São Paulo,,3,Mulher,55,Preta,Médio completo ou equivalente,13,5141,96020,800,800,Outros Serviços,"Trabalhadores dos serviços, vendedores dos comércios e mercados",391.01549997,6.68461172766793,36,2023
São Paulo,,5,Mulher,34,Branca,Médio completo ou equivalente,13,5120,56012,800,800,Alojamento e alimentação ,"Trabalhadores dos serviços, vendedores dos comércios e mercados",716.36965447,6.68461172766793,15,2023
São Paulo,,2,Homem,32,Branca,Médio completo ou equivalente,13,8321,53002,800,800,"Transporte, armazenagem e correio ",Operadores de instalações e máquinas e montadores,862.20851288,6.68461172766793,13,2023
São Paulo,,5,Mulher,59,Branca,Médio incompleto ou equivalente,12,9111,97000,800,800,Serviços domésticos,Ocupações elementares,592.72870284,6.68461172766793,41,2023
São Paulo,,3,Mulher,59,Branca,Médio completo ou equivalente,13,5142,96020,800,800,Outros Serviços,"Trabalhadores dos serviços, vendedores dos comércios e mercados",1526.37346863,6.68461172766793,40,2023
São Paulo,,3,Mulher,55,Branca,Médio completo ou equivalente,13,9111,97000,800,800,Serviços domésticos,Ocupações elementares,1454.00042456,6.68461172766793,36,2023
São Paulo,,2,Mulher,22,Parda,Médio completo ou equivalente,13,5230,56011,800,800,Alojamento e alimentação ,"Trabalhadores dos serviços, vendedores dos comércios e mercados",2889.4669319,6.68461172766793,3,2023
São Paulo,,3,Mulher,30,Branca,Médio completo ou equivalente,13,9334,48080,800,800,"Comércio, reparação de veículos automotores e motocicletas",Ocupações elementares,1444.87111225,6.68461172766793,11,2023
São Paulo,,1,Mulher,55,Parda,Fundamental incompleto ou equivalente,7,7536,15020,800,800,Indústria geral,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1113.1354009,6.68461172766793,42,2023
São Paulo,,5,Homem,20,Parda,Médio completo ou equivalente,13,9211,01109,800,600,"Agricultura, pecuária, produção florestal, pesca e aquicultura",Ocupações elementares,2839.24574537,6.68461172766793,1,2023
São Paulo,,4,Mulher,34,Parda,Médio completo ou equivalente,13,5311,85012,800,800,"Educação, saúde humana e serviços sociais","Trabalhadores dos serviços, vendedores dos comércios e mercados",2032.28122042,6.68461172766793,15,2023
São Paulo,,4,Mulher,46,Branca,Fundamental incompleto ou equivalente,7,9111,97000,800,800,Serviços domésticos,Ocupações elementares,2706.34600066,6.68461172766793,33,2023
São Paulo,,4,Homem,48,Parda,Sem instrução e menos de 1 ano de estudo,1,5211,56011,800,700,Alojamento e alimentação ,"Trabalhadores dos serviços, vendedores dos comércios e mercados",1721.49014705,6.68461172766793,41,2023
São Paulo,,3,Mulher,50,Branca,Fundamental incompleto ou equivalente,7,9111,97000,800,800,Serviços domésticos,Ocupações elementares,2218.41947212,6.68461172766793,37,2023
São Paulo,,2,Homem,33,Branca,Médio completo ou equivalente,13,9313,41000,800,800,Construção,Ocupações elementares,2420.89121942,6.68461172766793,14,2023
São Paulo,,3,Mulher,36,Parda,Superior completo,17,7319,17002,800,1000,Indústria geral,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",2217.861241,6.68461172766793,13,2023
São Paulo,,5,Homem,51,Preta,Médio completo ou equivalente,13,5414,93020,800,800,Outros Serviços,"Trabalhadores dos serviços, vendedores dos comércios e mercados",1538.55865467,6.68461172766793,32,2023
São Paulo,,2,Mulher,47,Parda,Médio completo ou equivalente,13,9111,97000,800,0,Serviços domésticos,Ocupações elementares,1304.10625436,6.68461172766793,28,2023
São Paulo,,3,Mulher,47,Parda,Fundamental incompleto ou equivalente,2,9111,97000,800,1100,Serviços domésticos,Ocupações elementares,312.62130759,6.68461172766793,39,2023
São Paulo,,3,Homem,25,Branca,Médio completo ou equivalente,13,9313,41000,800,600,Construção,Ocupações elementares,461.47630504,6.68461172766793,6,2023
São Paulo,,4,Mulher,39,Parda,Fundamental incompleto ou equivalente,4,9111,97000,800,800,Serviços domésticos,Ocupações elementares,433.99035823,6.68461172766793,29,2023
São Paulo,,1,Homem,64,Branca,Fundamental incompleto ou equivalente,6,6112,01110,800,800,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",83.3203802,6.68461172766793,52,2023
São Paulo,,4,Mulher,38,Branca,Médio completo ou equivalente,13,5243,48071,800,600,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",32.75148011,6.68461172766793,19,2023
São Paulo,,2,Mulher,36,Parda,Fundamental completo ou equivalente,10,9111,97000,800,700,Serviços domésticos,Ocupações elementares,113.72586418,6.68461172766793,20,2023
São Paulo,,3,Homem,38,Branca,Fundamental completo ou equivalente,10,7112,41000,800,0,Construção,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",2290.48578228,6.68461172766793,22,2023
São Paulo,,3,Homem,46,Parda,Médio completo ou equivalente,13,7313,32001,800,800,Indústria geral,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1241.36999379,6.68461172766793,27,2023
